chrom,start,end,cm/mb,recombinants,Number_individuals,,,,
chrXR,9738004,9882967,1.161152926,1,491,FALSE,TRUE,4267148,5244985
chrXR,9738004,9882967,3.490621363,3,492,FALSE,TRUE,4267148,5244985
chrXR,9738004,9882967,6.078908046,5,473,FALSE,TRUE,4267148,5244985
chrXR,9738004,9882967,10.67886506,7,380,FALSE,TRUE,4267148,5244985
chrXR,9738004,9882967,6.995813316,6,494,FALSE,TRUE,4267148,5244985
chrXR,9738004,9882967,5.524097298,5,520,FALSE,TRUE,4267148,5244985
chrXR,9738004,9882967,4.663744972,4,492,FALSE,TRUE,4267148,5244985
chrXR,9738004,9882967,2.385607875,2,479,FALSE,TRUE,4267148,5244985
chrXR,9738004,9882967,1.817783002,1,314,FALSE,TRUE,4267148,5244985
chrXR,9738004,9882967,3.655066193,3,470,FALSE,TRUE,4267148,5244985
chrXR,9738004,9882967,5.342543341,4,430,FALSE,TRUE,4267148,5244985
chrXR,9738004,9882967,3.441357352,3,499,FALSE,TRUE,4267148,5244985
chrXR,9738004,9882967,9.031935478,7,448,FALSE,TRUE,4267148,5244985
chrXR,9738004,9882967,3.41382583,3,503,FALSE,TRUE,4267148,5244985
chrXR,9738004,9882967,4.873473734,4,471,FALSE,TRUE,4267148,5244985
chrXR,9738004,9882967,5.914601233,5,486,FALSE,TRUE,4267148,5244985
chrXR,9738004,9882967,7.041995002,5,409,FALSE,TRUE,4267148,5244985
chrXR,9738004,9882967,1.161152926,1,491,FALSE,TRUE,4267148,5244985
chrXR,9738004,9882967,3.490621363,3,492,FALSE,TRUE,4267148,5244985
chrXR,9738004,9882967,6.078908046,5,473,FALSE,TRUE,4267148,5244985
chrXR,9738004,9882967,10.67886506,7,380,FALSE,TRUE,4267148,5244985
chrXR,9738004,9882967,6.995813316,6,494,FALSE,TRUE,4267148,5244985
chrXR,9738004,9882967,5.524097298,5,520,FALSE,TRUE,4267148,5244985
chrXR,9738004,9882967,4.663744972,4,492,FALSE,TRUE,4267148,5244985
chr2,20138670,20462286,1.361619166,7,475,FALSE,TRUE,4267148,5244985
chr2,20138670,20462286,1.464370462,6,379,FALSE,TRUE,4267148,5244985
chr2,20138670,20462286,1.486290077,8,498,FALSE,TRUE,4267148,5244985
chr2,20138670,20462286,1.530012607,8,484,FALSE,TRUE,4267148,5244985
chr2,20138670,20462286,1.779259357,6,313,FALSE,TRUE,4267148,5244985
chr2,20138670,20462286,1.785075418,9,468,FALSE,TRUE,4267148,5244985
chr2,20138670,20462286,2.09076207,11,490,FALSE,TRUE,4267148,5244985
chr2,20138670,20462286,2.167723446,11,473,FALSE,TRUE,4267148,5244985
chr2,20138670,20462286,2.186662781,11,469,FALSE,TRUE,4267148,5244985
chr2,20138670,20462286,2.234244342,12,501,FALSE,TRUE,4267148,5244985
chr2,20138670,20462286,2.285681378,12,490,FALSE,TRUE,4267148,5244985
chr2,20138670,20462286,2.67242476,14,491,FALSE,TRUE,4267148,5244985
chr2,20138670,20462286,3.161937023,15,447,FALSE,TRUE,4267148,5244985
chr2,20138670,20462286,3.293909353,17,487,FALSE,TRUE,4267148,5244985
chr2,20138670,20462286,3.467177464,15,409,FALSE,TRUE,4267148,5244985
chr2,20138670,20462286,3.467641129,19,518,FALSE,TRUE,4267148,5244985
chr2,20138670,20462286,3.536814774,16,428,FALSE,TRUE,4267148,5244985
chr2,20175672,20279422,1.36161917,7,475,FALSE,TRUE,4267148,5244985
chr2,20175672,20279422,1.46437046,6,379,FALSE,TRUE,4267148,5244985
chr2,20175672,20279422,1.48629008,8,498,FALSE,TRUE,4267148,5244985
chr2,20175672,20279422,1.53001261,8,484,FALSE,TRUE,4267148,5244985
chr2,20175672,20279422,1.77925936,6,313,FALSE,TRUE,4267148,5244985
chr2,20175672,20279422,1.78507542,9,468,FALSE,TRUE,4267148,5244985
chr2,20175672,20279422,2.09076207,11,490,FALSE,TRUE,4267148,5244985
chr2,20175672,20279422,2.16772345,11,473,FALSE,TRUE,4267148,5244985
chr2,20175672,20279422,2.18666278,11,469,FALSE,TRUE,4267148,5244985
chr2,20175672,20279422,2.23424434,12,501,FALSE,TRUE,4267148,5244985
chr2,20175672,20279422,2.28568138,12,490,FALSE,TRUE,4267148,5244985
chr2,20175672,20279422,2.67242476,14,491,FALSE,TRUE,4267148,5244985
chr2,20175672,20279422,3.16193702,15,447,FALSE,TRUE,4267148,5244985
chr2,20175672,20279422,3.29390935,17,487,FALSE,TRUE,4267148,5244985
chr2,20175672,20279422,3.46717746,15,409,FALSE,TRUE,4267148,5244985
chr2,20175672,20279422,3.46764113,19,518,FALSE,TRUE,4267148,5244985
chr2,20175672,20279422,3.53681477,16,428,FALSE,TRUE,4267148,5244985
chr2,20201107,20719300,1.361619166,7,475,FALSE,TRUE,4267148,5244985
chr2,20201107,20719300,1.464370462,6,379,FALSE,TRUE,4267148,5244985
chr2,20201107,20719300,1.486290077,8,498,FALSE,TRUE,4267148,5244985
chr2,20201107,20719300,1.530012607,8,484,FALSE,TRUE,4267148,5244985
chr2,20201107,20719300,1.779259357,6,313,FALSE,TRUE,4267148,5244985
chr2,20201107,20719300,1.785075418,9,468,FALSE,TRUE,4267148,5244985
chr2,20201107,20719300,2.09076207,11,490,FALSE,TRUE,4267148,5244985
chr2,20201107,20719300,2.167723446,11,473,FALSE,TRUE,4267148,5244985
chr2,20201107,20719300,2.186662781,11,469,FALSE,TRUE,4267148,5244985
chr2,20201107,20719300,2.234244342,12,501,FALSE,TRUE,4267148,5244985
chr2,20201107,20719300,2.285681378,12,490,FALSE,TRUE,4267148,5244985
chr2,20201107,20719300,2.67242476,14,491,FALSE,TRUE,4267148,5244985
chr2,20201107,20719300,3.161937023,15,447,FALSE,TRUE,4267148,5244985
chr2,20201107,20719300,3.293909353,17,487,FALSE,TRUE,4267148,5244985
chr2,20201107,20719300,3.467177464,15,409,FALSE,TRUE,4267148,5244985
chr2,20201107,20719300,3.467641129,19,518,FALSE,TRUE,4267148,5244985
chr2,20201107,20719300,3.536814774,16,428,FALSE,TRUE,4267148,5244985
chr2,20279422,20408218,1.36161917,7,475,FALSE,TRUE,4267148,5244985
chr2,20279422,20408218,1.46437046,6,379,FALSE,TRUE,4267148,5244985
chr2,20279422,20408218,1.48629008,8,498,FALSE,TRUE,4267148,5244985
chr2,20279422,20408218,1.53001261,8,484,FALSE,TRUE,4267148,5244985
chr2,20279422,20408218,1.77925936,6,313,FALSE,TRUE,4267148,5244985
chr2,20279422,20408218,1.78507542,9,468,FALSE,TRUE,4267148,5244985
chr2,20279422,20408218,2.09076207,11,490,FALSE,TRUE,4267148,5244985
chr2,20279422,20408218,2.16772345,11,473,FALSE,TRUE,4267148,5244985
chr2,20279422,20408218,2.18666278,11,469,FALSE,TRUE,4267148,5244985
chr2,20279422,20408218,2.23424434,12,501,FALSE,TRUE,4267148,5244985
chr2,20279422,20408218,2.28568138,12,490,FALSE,TRUE,4267148,5244985
chr2,20279422,20408218,2.67242476,14,491,FALSE,TRUE,4267148,5244985
chr2,20279422,20408218,3.16193702,15,447,FALSE,TRUE,4267148,5244985
chr2,20279422,20408218,3.29390935,17,487,FALSE,TRUE,4267148,5244985
chr2,20279422,20408218,3.46717746,15,409,FALSE,TRUE,4267148,5244985
chr2,20279422,20408218,3.46764113,19,518,FALSE,TRUE,4267148,5244985
chr2,20279422,20408218,3.53681477,16,428,FALSE,TRUE,4267148,5244985
chr2,20408218,20529426,1.36161917,7,475,FALSE,TRUE,4267148,5244985
chr2,20408218,20529426,1.46437046,6,379,FALSE,TRUE,4267148,5244985
chr2,20408218,20529426,1.48629008,8,498,FALSE,TRUE,4267148,5244985
chr2,20408218,20529426,1.53001261,8,484,FALSE,TRUE,4267148,5244985
chr2,20408218,20529426,1.77925936,6,313,FALSE,TRUE,4267148,5244985
chr2,20408218,20529426,1.78507542,9,468,FALSE,TRUE,4267148,5244985
chr2,20408218,20529426,2.09076207,11,490,FALSE,TRUE,4267148,5244985
chr2,20408218,20529426,2.16772345,11,473,FALSE,TRUE,4267148,5244985
chr2,20408218,20529426,2.18666278,11,469,FALSE,TRUE,4267148,5244985
chr2,20408218,20529426,2.23424434,12,501,FALSE,TRUE,4267148,5244985
chr2,20408218,20529426,2.28568138,12,490,FALSE,TRUE,4267148,5244985
chr2,20408218,20529426,2.67242476,14,491,FALSE,TRUE,4267148,5244985
chr2,20408218,20529426,3.16193702,15,447,FALSE,TRUE,4267148,5244985
chr2,20408218,20529426,3.29390935,17,487,FALSE,TRUE,4267148,5244985
chr2,20408218,20529426,3.46717746,15,409,FALSE,TRUE,4267148,5244985
chr2,20408218,20529426,3.46764113,19,518,FALSE,TRUE,4267148,5244985
chr2,20408218,20529426,3.53681477,16,428,FALSE,TRUE,4267148,5244985
chr2,20462286,20776745,1.361619166,7,475,FALSE,TRUE,4267148,5244985
chr2,20462286,20776745,1.464370462,6,379,FALSE,TRUE,4267148,5244985
chr2,20462286,20776745,1.486290077,8,498,FALSE,TRUE,4267148,5244985
chr2,20462286,20776745,1.530012607,8,484,FALSE,TRUE,4267148,5244985
chr2,20462286,20776745,1.779259357,6,313,FALSE,TRUE,4267148,5244985
chr2,20462286,20776745,1.785075418,9,468,FALSE,TRUE,4267148,5244985
chr2,20462286,20776745,2.09076207,11,490,FALSE,TRUE,4267148,5244985
chr2,20462286,20776745,2.167723446,11,473,FALSE,TRUE,4267148,5244985
chr2,20462286,20776745,2.186662781,11,469,FALSE,TRUE,4267148,5244985
chr2,20462286,20776745,2.234244342,12,501,FALSE,TRUE,4267148,5244985
chr2,20462286,20776745,2.285681378,12,490,FALSE,TRUE,4267148,5244985
chr2,20462286,20776745,2.67242476,14,491,FALSE,TRUE,4267148,5244985
chr2,20462286,20776745,3.161937023,15,447,FALSE,TRUE,4267148,5244985
chr2,20462286,20776745,3.293909353,17,487,FALSE,TRUE,4267148,5244985
chr2,20462286,20776745,3.467177464,15,409,FALSE,TRUE,4267148,5244985
chr2,20462286,20776745,3.467641129,19,518,FALSE,TRUE,4267148,5244985
chr2,20462286,20776745,3.536814774,16,428,FALSE,TRUE,4267148,5244985
chr2,20875276,21582830,0,0,456,FALSE,TRUE,4267148,5244985
chr2,20875276,21582830,0.295674007,1,479,FALSE,TRUE,4267148,5244985
chr2,20875276,21582830,0.29629387,1,478,FALSE,TRUE,4267148,5244985
chr2,20875276,21582830,0.314071559,1,451,FALSE,TRUE,4267148,5244985
chr2,20875276,21582830,0.601416264,2,472,FALSE,TRUE,4267148,5244985
chr2,20875276,21582830,0.849701434,3,502,FALSE,TRUE,4267148,5244985
chr2,20875276,21582830,0.887032373,3,481,FALSE,TRUE,4267148,5244985
chr2,20875276,21582830,0.894518077,3,477,FALSE,TRUE,4267148,5244985
chr2,20875276,21582830,0.915770714,3,466,FALSE,TRUE,4267148,5244985
chr2,20875276,21582830,0.923751513,2,308,FALSE,TRUE,4267148,5244985
chr2,20875276,21582830,0.988351559,3,432,FALSE,TRUE,4267148,5244985
chr2,20875276,21582830,1.076152541,3,397,FALSE,TRUE,4267148,5244985
chr2,20875276,21582830,1.139798654,3,375,FALSE,TRUE,4267148,5244985
chr2,20875276,21582830,1.144413424,4,498,FALSE,TRUE,4267148,5244985
chr2,20875276,21582830,1.494051095,5,478,FALSE,TRUE,4267148,5244985
chr2,20875276,21582830,2.088801861,6,412,FALSE,TRUE,4267148,5244985
chr2,20875276,21582830,2.479762662,8,464,FALSE,TRUE,4267148,5244985
chr2,21006377,21156857,0,0,456,FALSE,TRUE,4267148,5244985
chr2,21006377,21156857,0.295674007,1,479,FALSE,TRUE,4267148,5244985
chr2,21006377,21156857,0.29629387,1,478,FALSE,TRUE,4267148,5244985
chr2,21006377,21156857,0.314071559,1,451,FALSE,TRUE,4267148,5244985
chr2,21006377,21156857,0.601416264,2,472,FALSE,TRUE,4267148,5244985
chr2,21006377,21156857,0.849701434,3,502,FALSE,TRUE,4267148,5244985
chr2,21006377,21156857,0.887032373,3,481,FALSE,TRUE,4267148,5244985
chr2,21006377,21156857,0.894518077,3,477,FALSE,TRUE,4267148,5244985
chr2,21006377,21156857,0.915770714,3,466,FALSE,TRUE,4267148,5244985
chr2,21006377,21156857,0.923751513,2,308,FALSE,TRUE,4267148,5244985
chr2,21006377,21156857,0.988351559,3,432,FALSE,TRUE,4267148,5244985
chr2,21006377,21156857,1.076152541,3,397,FALSE,TRUE,4267148,5244985
chr2,21006377,21156857,1.139798654,3,375,FALSE,TRUE,4267148,5244985
chr2,21006377,21156857,1.144413424,4,498,FALSE,TRUE,4267148,5244985
chr2,21006377,21156857,1.494051095,5,478,FALSE,TRUE,4267148,5244985
chr2,21006377,21156857,2.088801861,6,412,FALSE,TRUE,4267148,5244985
chr2,21006377,21156857,2.479762662,8,464,FALSE,TRUE,4267148,5244985
chr2,21035549,21186775,0,0,456,FALSE,TRUE,4267148,5244985
chr2,21035549,21186775,0.295674007,1,479,FALSE,TRUE,4267148,5244985
chr2,21035549,21186775,0.29629387,1,478,FALSE,TRUE,4267148,5244985
chr2,21035549,21186775,0.314071559,1,451,FALSE,TRUE,4267148,5244985
chr2,21035549,21186775,0.601416264,2,472,FALSE,TRUE,4267148,5244985
chr2,21035549,21186775,0.849701434,3,502,FALSE,TRUE,4267148,5244985
chr2,21035549,21186775,0.887032373,3,481,FALSE,TRUE,4267148,5244985
chr2,21035549,21186775,0.894518077,3,477,FALSE,TRUE,4267148,5244985
chr2,21035549,21186775,0.915770714,3,466,FALSE,TRUE,4267148,5244985
chr2,21035549,21186775,0.923751513,2,308,FALSE,TRUE,4267148,5244985
chr2,21035549,21186775,0.988351559,3,432,FALSE,TRUE,4267148,5244985
chr2,21035549,21186775,1.076152541,3,397,FALSE,TRUE,4267148,5244985
chr2,21035549,21186775,1.139798654,3,375,FALSE,TRUE,4267148,5244985
chr2,21035549,21186775,1.144413424,4,498,FALSE,TRUE,4267148,5244985
chr2,21035549,21186775,1.494051095,5,478,FALSE,TRUE,4267148,5244985
chr2,21035549,21186775,2.088801861,6,412,FALSE,TRUE,4267148,5244985
chr2,21035549,21186775,2.479762662,8,464,FALSE,TRUE,4267148,5244985
chr2,21582830,21871463,0,0,466,FALSE,TRUE,4267148,5244985
chr2,21582830,21871463,0,0,451,FALSE,TRUE,4267148,5244985
chr2,21582830,21871463,0,0,481,FALSE,TRUE,4267148,5244985
chr2,21582830,21871463,0,0,479,FALSE,TRUE,4267148,5244985
chr2,21582830,21871463,0,0,477,FALSE,TRUE,4267148,5244985
chr2,21582830,21871463,0.697105026,1,498,FALSE,TRUE,4267148,5244985
chr2,21582830,21871463,0.73558652,1,472,FALSE,TRUE,4267148,5244985
chr2,21582830,21871463,0.748296478,1,464,FALSE,TRUE,4267148,5244985
chr2,21582830,21871463,0.761453381,1,456,FALSE,TRUE,4267148,5244985
chr2,21582830,21871463,0.803854645,1,432,FALSE,TRUE,4267148,5244985
chr2,21582830,21871463,1.385850313,2,502,FALSE,TRUE,4267148,5244985
chr2,21582830,21871463,1.690065749,2,412,FALSE,TRUE,4267148,5244985
chr2,21582830,21871463,1.754246538,2,397,FALSE,TRUE,4267148,5244985
chr2,21582830,21871463,1.85771609,2,375,FALSE,TRUE,4267148,5244985
chr2,21582830,21871463,2.92378865,4,478,FALSE,TRUE,4267148,5244985
chr2,21582830,21871463,2.92378865,4,478,FALSE,TRUE,4267148,5244985
chr2,21582830,21871463,3.407920369,3,308,FALSE,TRUE,4267148,5244985
chr2,21667272,21817522,0,0,466,FALSE,TRUE,4267148,5244985
chr2,21667272,21817522,0,0,451,FALSE,TRUE,4267148,5244985
chr2,21667272,21817522,0,0,481,FALSE,TRUE,4267148,5244985
chr2,21667272,21817522,0,0,479,FALSE,TRUE,4267148,5244985
chr2,21667272,21817522,0,0,477,FALSE,TRUE,4267148,5244985
chr2,21667272,21817522,0.697105026,1,498,FALSE,TRUE,4267148,5244985
chr2,21667272,21817522,0.73558652,1,472,FALSE,TRUE,4267148,5244985
chr2,21667272,21817522,0.748296478,1,464,FALSE,TRUE,4267148,5244985
chr2,21667272,21817522,0.761453381,1,456,FALSE,TRUE,4267148,5244985
chr2,21667272,21817522,0.803854645,1,432,FALSE,TRUE,4267148,5244985
chr2,21667272,21817522,1.385850313,2,502,FALSE,TRUE,4267148,5244985
chr2,21667272,21817522,1.690065749,2,412,FALSE,TRUE,4267148,5244985
chr2,21667272,21817522,1.754246538,2,397,FALSE,TRUE,4267148,5244985
chr2,21667272,21817522,1.85771609,2,375,FALSE,TRUE,4267148,5244985
chr2,21667272,21817522,2.92378865,4,478,FALSE,TRUE,4267148,5244985
chr2,21667272,21817522,2.92378865,4,478,FALSE,TRUE,4267148,5244985
chr2,21667272,21817522,3.407920369,3,308,FALSE,TRUE,4267148,5244985
chr2,21871463,22811485,4.891826422,21,478,FALSE,TRUE,4267148,5244985
chr2,21871463,22811485,5.592356433,25,501,FALSE,TRUE,4267148,5244985
chr2,21871463,22811485,5.730045715,24,470,FALSE,TRUE,4267148,5244985
chr2,21871463,22811485,6.137200731,17,312,FALSE,TRUE,4267148,5244985
chr2,21871463,22811485,7.0242889,30,485,FALSE,TRUE,4267148,5244985
chr2,21871463,22811485,7.559138845,31,468,FALSE,TRUE,4267148,5244985
chr2,21871463,22811485,7.571372186,27,407,FALSE,TRUE,4267148,5244985
chr2,21871463,22811485,8.15267469,27,380,FALSE,TRUE,4267148,5244985
chr2,21871463,22811485,8.16522696,37,520,FALSE,TRUE,4267148,5244985
chr2,21871463,22811485,8.199312347,35,490,FALSE,TRUE,4267148,5244985
chr2,21871463,22811485,8.471943618,36,489,FALSE,TRUE,4267148,5244985
chr2,21871463,22811485,8.5752167,37,497,FALSE,TRUE,4267148,5244985
chr2,21871463,22811485,8.669865384,37,492,FALSE,TRUE,4267148,5244985
chr2,21871463,22811485,8.905267762,38,493,FALSE,TRUE,4267148,5244985
chr2,21871463,22811485,9.070371773,37,472,FALSE,TRUE,4267148,5244985
chr2,21871463,22811485,9.936785861,38,446,FALSE,TRUE,4267148,5244985
chr2,21871463,22811485,10.45221238,38,426,FALSE,TRUE,4267148,5244985
chr2,21939216,22172078,4.891826422,21,478,FALSE,TRUE,4267148,5244985
chr2,21939216,22172078,5.592356433,25,501,FALSE,TRUE,4267148,5244985
chr2,21939216,22172078,5.730045715,24,470,FALSE,TRUE,4267148,5244985
chr2,21939216,22172078,6.137200731,17,312,FALSE,TRUE,4267148,5244985
chr2,21939216,22172078,7.0242889,30,485,FALSE,TRUE,4267148,5244985
chr2,21939216,22172078,7.559138845,31,468,FALSE,TRUE,4267148,5244985
chr2,21939216,22172078,7.571372186,27,407,FALSE,TRUE,4267148,5244985
chr2,21939216,22172078,8.15267469,27,380,FALSE,TRUE,4267148,5244985
chr2,21939216,22172078,8.16522696,37,520,FALSE,TRUE,4267148,5244985
chr2,21939216,22172078,8.199312347,35,490,FALSE,TRUE,4267148,5244985
chr2,21939216,22172078,8.471943618,36,489,FALSE,TRUE,4267148,5244985
chr2,21939216,22172078,8.5752167,37,497,FALSE,TRUE,4267148,5244985
chr2,21939216,22172078,8.669865384,37,492,FALSE,TRUE,4267148,5244985
chr2,21939216,22172078,8.905267762,38,493,FALSE,TRUE,4267148,5244985
chr2,21939216,22172078,9.070371773,37,472,FALSE,TRUE,4267148,5244985
chr2,21939216,22172078,9.936785861,38,446,FALSE,TRUE,4267148,5244985
chr2,21939216,22172078,10.45221238,38,426,FALSE,TRUE,4267148,5244985
chr2,21961611,22420957,4.891826422,21,478,FALSE,TRUE,4267148,5244985
chr2,21961611,22420957,5.592356433,25,501,FALSE,TRUE,4267148,5244985
chr2,21961611,22420957,5.730045715,24,470,FALSE,TRUE,4267148,5244985
chr2,21961611,22420957,6.137200731,17,312,FALSE,TRUE,4267148,5244985
chr2,21961611,22420957,7.0242889,30,485,FALSE,TRUE,4267148,5244985
chr2,21961611,22420957,7.559138845,31,468,FALSE,TRUE,4267148,5244985
chr2,21961611,22420957,7.571372186,27,407,FALSE,TRUE,4267148,5244985
chr2,21961611,22420957,8.15267469,27,380,FALSE,TRUE,4267148,5244985
chr2,21961611,22420957,8.16522696,37,520,FALSE,TRUE,4267148,5244985
chr2,21961611,22420957,8.199312347,35,490,FALSE,TRUE,4267148,5244985
chr2,21961611,22420957,8.471943618,36,489,FALSE,TRUE,4267148,5244985
chr2,21961611,22420957,8.5752167,37,497,FALSE,TRUE,4267148,5244985
chr2,21961611,22420957,8.669865384,37,492,FALSE,TRUE,4267148,5244985
chr2,21961611,22420957,8.905267762,38,493,FALSE,TRUE,4267148,5244985
chr2,21961611,22420957,9.070371773,37,472,FALSE,TRUE,4267148,5244985
chr2,21961611,22420957,9.936785861,38,446,FALSE,TRUE,4267148,5244985
chr2,21961611,22420957,10.45221238,38,426,FALSE,TRUE,4267148,5244985
chr2,21987196,22159528,4.891826422,21,478,FALSE,TRUE,4267148,5244985
chr2,21987196,22159528,5.592356433,25,501,FALSE,TRUE,4267148,5244985
chr2,21987196,22159528,5.730045715,24,470,FALSE,TRUE,4267148,5244985
chr2,21987196,22159528,6.137200731,17,312,FALSE,TRUE,4267148,5244985
chr2,21987196,22159528,7.0242889,30,485,FALSE,TRUE,4267148,5244985
chr2,21987196,22159528,7.559138845,31,468,FALSE,TRUE,4267148,5244985
chr2,21987196,22159528,7.571372186,27,407,FALSE,TRUE,4267148,5244985
chr2,21987196,22159528,8.15267469,27,380,FALSE,TRUE,4267148,5244985
chr2,21987196,22159528,8.16522696,37,520,FALSE,TRUE,4267148,5244985
chr2,21987196,22159528,8.199312347,35,490,FALSE,TRUE,4267148,5244985
chr2,21987196,22159528,8.471943618,36,489,FALSE,TRUE,4267148,5244985
chr2,21987196,22159528,8.5752167,37,497,FALSE,TRUE,4267148,5244985
chr2,21987196,22159528,8.669865384,37,492,FALSE,TRUE,4267148,5244985
chr2,21987196,22159528,8.905267762,38,493,FALSE,TRUE,4267148,5244985
chr2,21987196,22159528,9.070371773,37,472,FALSE,TRUE,4267148,5244985
chr2,21987196,22159528,9.936785861,38,446,FALSE,TRUE,4267148,5244985
chr2,21987196,22159528,10.45221238,38,426,FALSE,TRUE,4267148,5244985
chr2,21987196,22159528,4.891826422,21,478,FALSE,TRUE,4267148,5244985
chr2,21987196,22159528,5.592356433,25,501,FALSE,TRUE,4267148,5244985
chr2,21987196,22159528,5.730045715,24,470,FALSE,TRUE,4267148,5244985
chr2,21987196,22159528,6.137200731,17,312,FALSE,TRUE,4267148,5244985
chr2,21987196,22159528,7.0242889,30,485,FALSE,TRUE,4267148,5244985
chr2,21987196,22159528,7.559138845,31,468,FALSE,TRUE,4267148,5244985
chr2,21987196,22159528,7.571372186,27,407,FALSE,TRUE,4267148,5244985
chr2,21987196,22159528,8.15267469,27,380,FALSE,TRUE,4267148,5244985
chr2,21987196,22159528,8.16522696,37,520,FALSE,TRUE,4267148,5244985
chr2,21987196,22159528,8.199312347,35,490,FALSE,TRUE,4267148,5244985
chr2,21987196,22159528,8.471943618,36,489,FALSE,TRUE,4267148,5244985
chr2,21987196,22159528,8.5752167,37,497,FALSE,TRUE,4267148,5244985
chr2,21987196,22159528,8.669865384,37,492,FALSE,TRUE,4267148,5244985
chr2,21987196,22159528,8.905267762,38,493,FALSE,TRUE,4267148,5244985
chr2,21987196,22159528,9.070371773,37,472,FALSE,TRUE,4267148,5244985
chr2,21987196,22159528,9.936785861,38,446,FALSE,TRUE,4267148,5244985
chr2,21987196,22159528,10.45221238,38,426,FALSE,TRUE,4267148,5244985
chr2,22159528,22314065,4.891826422,21,478,FALSE,TRUE,4267148,5244985
chr2,22159528,22314065,5.592356433,25,501,FALSE,TRUE,4267148,5244985
chr2,22159528,22314065,5.730045715,24,470,FALSE,TRUE,4267148,5244985
chr2,22159528,22314065,6.137200731,17,312,FALSE,TRUE,4267148,5244985
chr2,22159528,22314065,7.0242889,30,485,FALSE,TRUE,4267148,5244985
chr2,22159528,22314065,7.559138845,31,468,FALSE,TRUE,4267148,5244985
chr2,22159528,22314065,7.571372186,27,407,FALSE,TRUE,4267148,5244985
chr2,22159528,22314065,8.15267469,27,380,FALSE,TRUE,4267148,5244985
chr2,22159528,22314065,8.16522696,37,520,FALSE,TRUE,4267148,5244985
chr2,22159528,22314065,8.199312347,35,490,FALSE,TRUE,4267148,5244985
chr2,22159528,22314065,8.471943618,36,489,FALSE,TRUE,4267148,5244985
chr2,22159528,22314065,8.5752167,37,497,FALSE,TRUE,4267148,5244985
chr2,22159528,22314065,8.669865384,37,492,FALSE,TRUE,4267148,5244985
chr2,22159528,22314065,8.905267762,38,493,FALSE,TRUE,4267148,5244985
chr2,22159528,22314065,9.070371773,37,472,FALSE,TRUE,4267148,5244985
chr2,22159528,22314065,9.936785861,38,446,FALSE,TRUE,4267148,5244985
chr2,22159528,22314065,10.45221238,38,426,FALSE,TRUE,4267148,5244985
chr2,22172078,22314378,4.891826422,21,478,FALSE,TRUE,4267148,5244985
chr2,22172078,22314378,5.592356433,25,501,FALSE,TRUE,4267148,5244985
chr2,22172078,22314378,5.730045715,24,470,FALSE,TRUE,4267148,5244985
chr2,22172078,22314378,6.137200731,17,312,FALSE,TRUE,4267148,5244985
chr2,22172078,22314378,7.0242889,30,485,FALSE,TRUE,4267148,5244985
chr2,22172078,22314378,7.559138845,31,468,FALSE,TRUE,4267148,5244985
chr2,22172078,22314378,7.571372186,27,407,FALSE,TRUE,4267148,5244985
chr2,22172078,22314378,8.15267469,27,380,FALSE,TRUE,4267148,5244985
chr2,22172078,22314378,8.16522696,37,520,FALSE,TRUE,4267148,5244985
chr2,22172078,22314378,8.199312347,35,490,FALSE,TRUE,4267148,5244985
chr2,22172078,22314378,8.471943618,36,489,FALSE,TRUE,4267148,5244985
chr2,22172078,22314378,8.5752167,37,497,FALSE,TRUE,4267148,5244985
chr2,22172078,22314378,8.669865384,37,492,FALSE,TRUE,4267148,5244985
chr2,22172078,22314378,8.905267762,38,493,FALSE,TRUE,4267148,5244985
chr2,22172078,22314378,9.070371773,37,472,FALSE,TRUE,4267148,5244985
